block_number,total_supply,timestamp,time
14887774,0,1654127763,2022-06-01 23:56:03
14893874,0,1654213368,2022-06-02 23:42:48
14900074,0,1654300606,2022-06-03 23:56:46
14905974,0,1654386982,2022-06-04 23:56:22
14911874,0,1654472796,2022-06-05 23:46:36
14917674,0,1654559049,2022-06-06 23:44:09
14923674,0,1654646353,2022-06-07 23:59:13
14929474,0,1654731478,2022-06-08 23:37:58
14935274,0,1654817773,2022-06-09 23:36:13
14941174,0,1654904362,2022-06-10 23:39:22
14947074,0,1654991196,2022-06-11 23:46:36
14952874,0,1655077025,2022-06-12 23:37:05
14958774,0,1655164405,2022-06-13 23:53:25
14964474,0,1655249990,2022-06-14 23:39:50
14970274,0,1655337175,2022-06-15 23:52:55
14976074,0,1655423239,2022-06-16 23:47:19
14981974,0,1655510146,2022-06-17 23:55:46
14987774,0,1655596289,2022-06-18 23:51:29
14993474,0,1655682565,2022-06-19 23:49:25
14999374,0,1655769377,2022-06-20 23:56:17
15004774,0,1655854618,2022-06-21 23:36:58
15010174,0,1655941799,2022-06-22 23:49:59
15015474,0,1656028109,2022-06-23 23:48:29
15020874,0,1656114923,2022-06-24 23:55:23
15026174,0,1656200640,2022-06-25 23:44:00
15031474,0,1656287026,2022-06-26 23:43:46
15036874,0,1656373045,2022-06-27 23:37:25
15042174,0,1656459341,2022-06-28 23:35:41
15047574,0,1656546799,2022-06-29 23:53:19
15053174,0,1656632927,2022-06-30 23:48:47
15059674,0,1656719962,2022-07-01 23:59:22
15066074,0,1656805209,2022-07-02 23:40:09
15072674,0,1656892351,2022-07-03 23:52:31
15079074,0,1656978238,2022-07-04 23:43:58
15085574,0,1657065062,2022-07-05 23:51:02
15092074,0,1657151628,2022-07-06 23:53:48
15098474,0,1657238028,2022-07-07 23:53:48
15104974,0,1657323393,2022-07-08 23:36:33
15111474,0,1657411016,2022-07-09 23:56:56
15117974,0,1657497546,2022-07-10 23:59:06
15124374,0,1657582833,2022-07-11 23:40:33
15130974,0,1657670366,2022-07-12 23:59:26
15137374,0,1657756699,2022-07-13 23:58:19
15143874,0,1657842322,2022-07-14 23:45:22
15150274,0,1657928495,2022-07-15 23:41:35
15156774,0,1658015427,2022-07-16 23:50:27
15163174,0,1658101670,2022-07-17 23:47:50
15169674,0,1658188548,2022-07-18 23:55:48
15176074,0,1658273758,2022-07-19 23:35:58
15182574,0,1658361172,2022-07-20 23:52:52
15189074,0,1658447839,2022-07-21 23:57:19
15195474,0,1658533276,2022-07-22 23:41:16
15201974,0,1658620282,2022-07-23 23:51:22
15208374,0,1658706697,2022-07-24 23:51:37
15214774,0,1658793115,2022-07-25 23:51:55
15221174,0,1658879841,2022-07-26 23:57:21
15227574,0,1658965658,2022-07-27 23:47:38
15233974,0,1659051820,2022-07-28 23:43:40
15240474,0,1659139102,2022-07-29 23:58:22
15246874,0,1659225187,2022-07-30 23:53:07
15253274,0,1659311510,2022-07-31 23:51:50
15259674,0,1659397261,2022-08-01 23:41:01
15266174,0,1659484562,2022-08-02 23:56:02
15272474,0,1659569873,2022-08-03 23:37:53
15278874,0,1659656836,2022-08-04 23:47:16
15285374,0,1659743168,2022-08-05 23:46:08
15291774,0,1659829696,2022-08-06 23:48:16
15298274,0,1659916673,2022-08-07 23:57:53
15304674,0,1660002778,2022-08-08 23:52:58
15310974,0,1660088587,2022-08-09 23:43:07
15317374,0,1660175262,2022-08-10 23:47:42
15323674,0,1660261675,2022-08-11 23:47:55
15330074,0,1660348710,2022-08-12 23:58:30
15336374,0,1660434028,2022-08-13 23:40:28
15342774,0,1660521514,2022-08-14 23:58:34
15348974,0,1660607077,2022-08-15 23:44:37
15355374,0,1660693652,2022-08-16 23:47:32
15361674,0,1660780207,2022-08-17 23:50:07
15367974,0,1660866036,2022-08-18 23:40:36
15374274,0,1660953029,2022-08-19 23:50:29
15380574,0,1661038875,2022-08-20 23:41:15
15386974,0,1661125513,2022-08-21 23:45:13
15393274,0,1661212499,2022-08-22 23:54:59
15399574,0,1661298022,2022-08-23 23:40:22
15405874,0,1661384970,2022-08-24 23:49:30
15412074,0,1661471430,2022-08-25 23:50:30
15418274,0,1661556926,2022-08-26 23:35:26
15424574,0,1661644566,2022-08-27 23:56:06
15430774,0,1661730540,2022-08-28 23:49:00
15437074,0,1661816551,2022-08-29 23:42:31
15443274,0,1661902757,2022-08-30 23:39:17
15449574,0,1661989680,2022-08-31 23:48:00
15455874,0,1662076699,2022-09-01 23:58:19
15462074,0,1662161981,2022-09-02 23:39:41
15468274,0,1662248452,2022-09-03 23:40:52
15474574,0,1662335028,2022-09-04 23:43:48
15480774,0,1662421759,2022-09-05 23:49:19
15486974,0,1662507244,2022-09-06 23:34:04
15493274,0,1662594969,2022-09-07 23:56:09
15499574,0,1662681507,2022-09-08 23:58:27
15505574,0,1662766895,2022-09-09 23:41:35
15511674,0,1662854122,2022-09-10 23:55:22
15517674,0,1662939652,2022-09-11 23:40:52
15523774,0,1663026791,2022-09-12 23:53:11
15529774,0,1663112323,2022-09-13 23:38:43
15535774,0,1663199913,2022-09-14 23:58:33
15542474,0,1663286039,2022-09-15 23:53:59
15549574,0,1663372535,2022-09-16 23:55:35
15556674,0,1663458587,2022-09-17 23:49:47
